"DateTime","Container","Dry Bulk","General Cargo","Roll-on/roll-off","Tanker","7-day Moving Average","Prior Year: 7-day Moving Average"
"2019-03-20 00:00:00",31995,86501,1910,0,95286,309091.14285714284,
"2019-03-21 00:00:00",135547,0,0,0,110677,260033.14285714287,
"2019-03-22 00:00:00",61434,75203,6682,0,21065,258542.7142857143,
"2019-03-23 00:00:00",224127,95333,0,0,143419,257991.7142857143,
"2019-03-24 00:00:00",22152,53846,6175,0,29505,244716.85714285713,
"2019-03-25 00:00:00",67110,143491,4840,0,112643,261451,
"2019-03-26 00:00:00",106300,0,1126,0,8917,235041.85714285713,
"2019-03-27 00:00:00",110087,45094,1910,0,148152,247834.85714285713,
"2019-03-28 00:00:00",159953,45837,1910,0,20153,245210.42857142858,
"2019-03-29 00:00:00",117343,0,0,0,41999,244490,
"2019-03-30 00:00:00",12232,19922,0,0,20946,185950.14285714287,
"2019-03-31 00:00:00",92307,24812,0,0,71422,196930.57142857142,
"2019-04-01 00:00:00",50276,26604,472,21,32955,165822.85714285713,
"2019-04-02 00:00:00",126866,47325,805,0,137535,193849.85714285713,
"2019-04-03 00:00:00",59450,91129,1910,0,95450,185663.57142857142,
"2019-04-04 00:00:00",166982,0,4265,0,4646,178240.7142857143,
"2019-04-05 00:00:00",227520,26855,5279,0,47889,199412.42857142858,
"2019-04-06 00:00:00",201701,53250,3036,0,0,228682,
"2019-04-07 00:00:00",84752,70776,0,0,102926,238669.57142857142,
"2019-04-08 00:00:00",19465,131222,0,0,22868,247701.85714285713,
"2019-04-09 00:00:00",195587,0,1879,0,27552,235199.85714285713,
"2019-04-10 00:00:00",58262,0,1126,0,26073,211988.57142857142,
"2019-04-11 00:00:00",35176,59430,3820,0,38328,206397.42857142858,
"2019-04-12 00:00:00",91411,7769,1910,0,37535,182266.14285714287,
"2019-04-13 00:00:00",83688,14383,0,0,117657,176229.14285714287,
"2019-04-14 00:00:00",128416,12874,0,0,84336,171539.42857142858,
"2019-04-15 00:00:00",44042,52157,0,0,24711,164018.7142857143,
"2019-04-16 00:00:00",48485,55008,0,0,31157,151109,
"2019-04-17 00:00:00",19465,19932,0,0,103634,159333.42857142858,
"2019-04-18 00:00:00",149910,106700,6882,0,0,177438.7142857143,
"2019-04-19 00:00:00",55711,76204,1910,0,149537,198115.57142857142,
"2019-04-20 00:00:00",69589,0,1910,0,31259,181977,
"2019-04-21 00:00:00",115456,72808,0,0,7680,177736.7142857143,
"2019-04-22 00:00:00",47148,84227,1910,0,73587,190017,
"2019-04-23 00:00:00",103438,0,1126,0,95450,199354.7142857143,
"2019-04-24 00:00:00",134741,0,0,164,45099,204636.42857142858,
"2019-04-25 00:00:00",74321,79602,0,0,108455,204477.42857142858,
"2019-04-26 00:00:00",205553,154539,664,0,106372,230729.7142857143,
